page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-01-24,成为祝福,1月24日：满足胜过比较,创世记41-42章、马太福音20章、箴言5:1-12,"比较的心使我们很难祝福他人。当这种情况发生时，我们往往只祝福那些我们认为比自己不幸的人。在马太福音20章，葡萄园里的每个工人都得到了同样慷慨的工资，无论他们何时开始工作。

基督将福音同样赐给富人和穷人。信靠祂的工价是永生。但当一些工人将自己的份与他人的做比较时，问题就出现了。他们忘记了他们已经得到了超过他们所应得的。“比较”的危险在于它使我们过度关注别人所拥有的。我们必须为我们已经拥有的一切美好的的祝福感恩！

今天，就为神所赐给你的一切欢欣喜乐吧！",天父，感谢祢赐给我的一切祝福。帮助我停止拿自己的生活与他人比较。用感恩和信靠充满我的心，愿知足保守我的心。阿们。,/static/images/picture4.jpg,"[{""text"": ""创世记 41章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/41.htm""}, {""text"": ""创世记 42章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/42.htm""}, {""text"": ""马太福音 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/40/20.htm""}, {""text"": ""箴言 5:1-12"", ""url"": ""https://www.wordproject.org/bibles/gb/20/5.htm""}]"
2026-01-25,成为祝福,1月25日：祝福你的敌人,创世记43-44章、马太福音21:1-22、箴言5:13-23,"面对拒绝固然痛苦，但祝福那些拒绝你的人则更加困难。约瑟不仅原谅了出卖他的哥哥们，还慷慨对待他们。他为他们提供食物和住所。即使在他们不配得的时候，他也向他们显出怜悯。

祝福我们的敌人谈何容易。我们必须交出我们报复的权利，让神的怜悯接管。这确实是我们能做的最像基督的事情之一。当我们祝福那些伤害我们的人时，这表示了爱，而非苦毒掌管着我们的心。

恩典就成为和好生长的土壤。",天父，祢知道被拒绝和背叛的痛苦。请帮助我像约瑟那样回应。教导我祝福那些伤害我的人，并信靠祢的公义过于我自己。让爱而非苦毒掌管我的心。阿们。,/static/images/picture4.jpg,"[{""text"": ""创世记 43章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/43.htm""}, {""text"": ""创世记 44章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/44.htm""}, {""text"": ""马太福音 21:1-22"", ""url"": ""https://www.wordproject.org/bibles/gb/40/21.htm""}, {""text"": ""箴言 5:13-23"", ""url"": ""https://www.wordproject.org/bibles/gb/20/5.htm""}]"
2026-01-26,成为祝福,1月26日：饶恕与放手,创世记45-46章、马太福音21:23-46、诗篇14,"饶恕是信心最具挑战性却又最得释放的行动之一。当有人错待我们时，我们的本能是紧抓痛苦、愤怒或渴望申张公义。透过约瑟的故事，我们惊讶于主如何医治了他创伤的过去。

他饶恕了他的哥哥们，并通过提供食物和在埃及的居所，拯救他们免于饥荒。主是否在感动你去饶恕那些伤害过你的人？在神面前全然放手。告诉祂祢的伤痛，并求祂赐给你力量去饶恕。

你必从祂那里得着恩典和安慰。",天父，感谢祢向我显明饶恕的力量。请帮助我放下苦毒，并给予恩典，即使这很困难。教导我自由地去祝福他人。愿我的饶恕成为祢爱和自由的见证。阿们。,/static/images/picture4.jpg,"[{""text"": ""创世记 45章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/45.htm""}, {""text"": ""创世记 46章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/46.htm""}, {""text"": ""马太福音 21:23-46"", ""url"": ""https://www.wordproject.org/bibles/gb/40/21.htm""}, {""text"": ""诗篇 14"", ""url"": ""https://www.wordproject.org/bibles/gb/19/14.htm""}]"
2026-01-27,成为祝福,1月27日：传承的力量,创世记47-48章、马太福音22:1-22、诗篇15,"当雅各临近生命终点时，他回顾神的信实。他祝福他的儿子们，宣告主的应许临到他们。这是一个确保神的盟约在他离世后得以延续的行动。雅各的祝福超越了他的生命，并塑造了以色列的命定。

我们透过他的一生学习到，传承不仅仅是传递财产，也是传递我们属灵的产业，并将我们的信心传承给后代。你正在为你的后代建立什么样的属灵遗产？你正在传承什么样的信心、价值观和敬虔的影响力？

当人们想到你的生平和见证时，会记得什么样的神美善的故事？",天父，感谢祢那永不改变的信实，引导我度过人生的每个季节。请帮助我以传承的心态生活。让祢的旨意透过我延续到下一代。阿们。,/static/images/picture4.jpg,"[{""text"": ""创世记 47章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/47.htm""}, {""text"": ""创世记 48章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/48.htm""}, {""text"": ""马太福音 22:1-22"", ""url"": ""https://www.wordproject.org/bibles/gb/40/22.htm""}, {""text"": ""诗篇 15"", ""url"": ""https://www.wordproject.org/bibles/gb/19/15.htm""}]"
2026-01-28,成为祝福,1月28日：话语的力量,创世记49-50章、马太福音22:23-46、诗篇16,"你知道你的话语多么有力量吗？雅各对他的儿子们说预言性的话。有些是祝福的话；其他则是警告的话。这提醒我们，我们的话语有能力建立或拆毁。每次我们说话，要么是在播撒生命的种子，要么是在撒下伤害的种子。

我们的话语比我们存留更久。它们被植入我们所影响的人里面。我们今天所说的话会在明天产生回响。我们的话语会带来生命、盼望和信心吗？还是它们会留下创伤？让我们用话语的力量去祝福、医治并引导他人朝向神的旨意。

当我们带着爱和智慧说话时，我们的话语就成为持久的属灵遗产。",天父，感谢祢赐下能塑造生命的话语恩赐。保守我的舌头不出恶言，用恩慈、怜悯和祷告充满我的言语。愿我的话语承载祢的祝福，用鼓励和盼望触动许多生命。阿们。,/static/images/picture4.jpg,"[{""text"": ""创世记 49章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/49.htm""}, {""text"": ""创世记 50章"", ""url"": ""https://www.wordproject.org/bibles/gb/01/50.htm""}, {""text"": ""马太福音 22:23-46"", ""url"": ""https://www.wordproject.org/bibles/gb/40/22.htm""}, {""text"": ""诗篇 16"", ""url"": ""https://www.wordproject.org/bibles/gb/19/16.htm""}]"
2026-01-29,全心爱主,1月29日：燃烧而非烧尽,出埃及记1-3章、马太福音23:1-20、诗篇17,"摩西看见一棵荆棘在火中燃烧却没有烧毁。这超自然的景象揭示了一个深刻的真理。当神是火的源头时，这火不会烧尽你。当我们仅仅依靠自己的力量时，我们许多人会经历身心耗尽。但当神的同在成为我们的动力时，我们可以明亮地燃烧而不被烧尽。

当我们立志爱神时，我们从祂那里汲取能量和热情。燃烧的荆棘提醒我们，圣洁的火先于圣洁的使命。神要我们先被充满，然后才倾倒出去。持守长久服事和爱人的秘诀，是亲近那位支撑我们的主。

当摩西怀疑时，神不是说：“再努力一点。”祂说：“我必与你同在。”今天，求神用祂的火充满你，重新点燃你的生命！",天父，用祢的同在点燃我的心。帮助我从祢那里汲取力量，而不是独自承担一切。让我持续带着热忱，在跟随祢呼召的路上，愿祢成为我的动力和喜乐。阿们。,/static/images/picture1.jpg,"[{""text"": ""出埃及记 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/1.htm""}, {""text"": ""出埃及记 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/2.htm""}, {""text"": ""出埃及记 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/3.htm""}, {""text"": ""马太福音 23:1-20"", ""url"": ""https://www.wordproject.org/bibles/gb/40/23.htm""}, {""text"": ""诗篇 17"", ""url"": ""https://www.wordproject.org/bibles/gb/19/17.htm""}]"
2026-01-30,全心爱主,1月30日：虽软弱仍被拣选,出埃及记4-6章、马太福音23:21-39、诗篇18:1-25,"你是否过于关注自己的软弱？摩西在神呼召他时，也曾为不安全感所挣扎。他说：“倘若他们不信我呢？”以及“我是拙口笨舌的。”他看的是自己的局限，而非那位无限之神的大能。

尽管摩西的缺点，上帝还是拣选了摩西。这对我们而言是重要的一课。当神呼召我们时，祂从不要求我们完美，祂只要我们在这过程中信靠祂。神没有移除摩西的软弱，而是赐给他所需的一切：神迹、信任确据，甚至让亚伦作他的帮手。神不是说“修理好你自己”，祂是说“让我透过你做工。

”同样地，要信靠相信神会在你需要的地方帮助你，祂必带你度过！",天父，感谢祢在我软弱时仍爱我。祢看见我的缺点，却仍然拣选我。求你用祢的力量充满我，并提醒我祢的恩典够用。帮助我信靠祢胜过我的局限。阿们。,/static/images/picture1.jpg,"[{""text"": ""出埃及记 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/4.htm""}, {""text"": ""出埃及记 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/5.htm""}, {""text"": ""出埃及记 6章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/6.htm""}, {""text"": ""马太福音 23:21-39"", ""url"": ""https://www.wordproject.org/bibles/gb/40/23.htm""}, {""text"": ""诗篇 18:1-25"", ""url"": ""https://www.wordproject.org/bibles/gb/19/18.htm""}]"
2026-01-31,全心爱主,1月31日：不要冷淡,出埃及记7-8章、马太福音24:1-35、诗篇18:26-50,"耶稣在马太福音24:12警告说：“只因不法的事增多，许多人的爱心才渐渐冷淡了。”当生活变得艰难时，我们更积极保护自己、封闭情感、停止爱神和爱人。一颗冰冷的心不是一夜之间发生的，它是慢慢发生的。

我们停止祷告，渐渐远离神的话语，允许苦毒、恐惧或疲惫在心中扎根。曾经拥有的热情，变成了例行公事和义务。耶稣说：“惟有忍耐到底的，必然得救。”我们通过亲近耶稣就能坚持到底。当我们在神面前保持心柔软，我们就能在艰难时期仍然去爱。

世界可能变得更黑暗，但我们的爱可以更明亮。",主耶稣，保守我的心不至于冷淡。当世界变得更黑暗时，保守我对祢的爱依然燃烧明亮。用祢的热情、祢的同在和祢的火充满我。帮助我紧紧依靠祢直到末了。阿们。,/static/images/picture1.jpg,"[{""text"": ""出埃及记 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/7.htm""}, {""text"": ""出埃及记 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/8.htm""}, {""text"": ""马太福音 24:1-35"", ""url"": ""https://www.wordproject.org/bibles/gb/40/24.htm""}, {""text"": ""诗篇 18:26-50"", ""url"": ""https://www.wordproject.org/bibles/gb/19/18.htm""}]"
2026-02-01,全心爱主,2月1日：至始忠心,出埃及记9-11章、马太福音24:36-51、诗篇19,"没有人知道祂何时再来。祂的降临将是突然的，就像挪亚的日子，人们专注于日常生活，毫无准备。基督随后对比了一个忠心的仆人和一个不忠心的仆人。忠心的仆人努力讨神喜悦。

他们不分心、不粗心、不在灵里沉睡。他们不问“耶稣何时来？”他们问:“如果祂今天来，我准备好了吗？”不忠心的仆人假定他的主会迟延，并以此为借口自私地生活。

他恶待他人，并故意违背神的话语。最终，忠心的仆人承受天国，而不忠心的仆人被扔进永远的灭亡。愿我们在信实的神面前，活出忠心！",主耶稣，帮助我即使在艰难和无人观看时，仍能保持忠心。让我的生命与祢的旨意对齐，预备好迎接你的再来，并在祢的爱中坚定不移。阿们。,/static/images/picture1.jpg,"[{""text"": ""出埃及记 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/9.htm""}, {""text"": ""出埃及记 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/10.htm""}, {""text"": ""出埃及记 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/11.htm""}, {""text"": ""马太福音 24:36-51"", ""url"": ""https://www.wordproject.org/bibles/gb/40/24.htm""}, {""text"": ""诗篇 19"", ""url"": ""https://www.wordproject.org/bibles/gb/19/19.htm""}]"
2026-02-02,全心爱主,2月2日：记念祂的爱,出埃及记12章、马太福音25:1-30、箴言6:1-5,"神命令以色列人守逾越节，作为祂大能拯救他们出埃及的永久纪念。逾越节晚餐的每个细节都是为了帮助祂的百姓记念：那标记他们房屋的羔羊之血、无酵饼，以及神越过并保全他们的那一夜。

这不仅仅是一个仪式；而是一个爱的启示。神要祂的百姓永不忘记，祂是因着爱而拯救了他们。上帝保护他们，因为他们是祂立约的百姓。记念神的爱使我们锚定在祂是谁上，尤其是当生活感觉不确定时。我们可以带着对基督宝血的信心面对试炼，因为爱在十字架上取代了我们的位置。

逾越节指向我们一个深刻的真理：我们是永远被爱、被宽恕、被救赎的。",天父，感谢祢在我生命中拯救的工作。帮助我常常记念祢的爱。教导我行在祢的爱中，使我所做的一切都能反映我对祢的爱。阿们。,/static/images/picture1.jpg,"[{""text"": ""出埃及记 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/02/12.htm""}, {""text"": ""马太福音 25:1-30"", ""url"": ""https://www.wordproject.org/bibles/gb/40/25.htm""}, {""text"": ""箴言 6:1-5"", ""url"": ""https://www.wordproject.org/bibles/gb/20/6.htm""}]"
